student_id,name,age,plan,enrollment_months,weekly_frequency,days_since_last_visit,overdue_payments,overdue_days,plan_price,last_visit,enrollment_date,churn_probability,churn,risk_level
MOV-2758,Fernanda Gomes,42,Platinum,1,4,1,1,23,129.9,13/04/2026,15/03/2026,0.5271029647575223,1,medio
MOV-2759,Isabela Souza,16,Basic Fit,10,0,0,0,0,79.9,14/04/2026,18/06/2025,0.539979869243987,1,medio
MOV-2760,Bianca Oliveira,23,Platinum,4,4,10,0,0,129.9,04/04/2026,15/12/2025,0.43844388774425214,0,medio
MOV-2761,Fernanda Lima,33,Black VIP,28,6,1,1,12,189.9,13/04/2026,26/12/2023,0.35569356581014366,0,baixo
MOV-2762,Diego Dias,43,Basic Fit,6,3,6,0,0,79.9,08/04/2026,16/10/2025,0.4480509045845206,0,medio
MOV-2763,Daniela Araújo,28,Basic Fit,2,2,1,0,0,79.9,13/04/2026,13/02/2026,0.4461095297053564,0,medio
MOV-2764,Lucas Costa,51,Platinum,9,1,0,0,0,129.9,14/04/2026,18/07/2025,0.4128434997050419,0,medio
MOV-2765,Larissa Nascimento,16,Basic Fit,19,3,0,0,0,79.9,14/04/2026,21/09/2024,0.23695969322555024,0,baixo
MOV-2766,Camila Araújo,16,Platinum,1,7,9,0,0,129.9,05/04/2026,15/03/2026,0.4115770267014429,0,medio
MOV-2767,Igor Costa,42,Basic Fit,8,4,0,0,0,79.9,14/04/2026,17/08/2025,0.2903709194756138,0,baixo
MOV-2768,Ricardo Ribeiro,16,Platinum,17,2,0,0,0,129.9,14/04/2026,20/11/2024,0.3714234302220337,0,baixo
MOV-2769,Diego Santos,36,Platinum,1,3,0,0,0,129.9,14/04/2026,15/03/2026,0.32310701803469016,0,baixo
MOV-2770,Rafaela Martins,29,Basic Fit,27,1,2,0,0,79.9,12/04/2026,25/01/2024,0.3146734636368768,0,baixo
MOV-2771,Isabela Silva,22,Platinum,3,3,14,0,0,129.9,31/03/2026,14/01/2026,0.7478913438125663,1,alto
MOV-2772,Juliana Barbosa,27,Platinum,2,4,11,0,0,129.9,03/04/2026,13/02/2026,0.7778216091618912,1,alto
MOV-2773,Vanessa Martins,19,Basic Fit,10,3,0,0,0,79.9,14/04/2026,18/06/2025,0.3434021764784718,0,baixo
MOV-2774,Carlos Almeida,28,Basic Fit,2,2,0,1,30,79.9,14/04/2026,13/02/2026,0.5010806942220882,1,medio
MOV-2775,Helena Mendes,32,Platinum,13,3,6,0,0,129.9,08/04/2026,20/03/2025,0.3991401120029774,0,baixo
MOV-2776,Yasmin Costa,27,Basic Fit,8,2,1,0,0,79.9,13/04/2026,17/08/2025,0.36378490620028636,0,baixo
MOV-2777,Fernanda Almeida,26,Basic Fit,1,5,8,0,0,79.9,06/04/2026,15/03/2026,0.47740412661203935,0,medio
MOV-2778,Mateus Ferreira,34,Basic Fit,29,5,1,1,10,79.9,13/04/2026,26/11/2023,0.29019919604519046,0,baixo
MOV-2779,Thiago Mendes,48,Platinum,13,3,3,1,29,129.9,11/04/2026,20/03/2025,0.2862257329383944,0,baixo
MOV-2780,Isabela Almeida,29,Basic Fit,9,2,0,0,0,79.9,14/04/2026,18/07/2025,0.35757494490730257,0,baixo
MOV-2781,Isabela Ribeiro,40,Basic Fit,5,5,11,0,0,79.9,03/04/2026,15/11/2025,0.6732949000694164,1,medio
MOV-2782,Pedro Oliveira,22,Basic Fit,1,3,0,0,0,79.9,14/04/2026,15/03/2026,0.22098866211486679,0,baixo
MOV-2783,Bruno Alencar,18,Platinum,14,3,1,0,0,129.9,13/04/2026,18/02/2025,0.37454443584699004,0,baixo
MOV-2784,Igor Dias,36,Basic Fit,20,2,3,0,0,79.9,11/04/2026,22/08/2024,0.4206670939773423,0,medio
MOV-2785,Helena Alencar,29,Black VIP,1,2,1,0,0,189.9,13/04/2026,15/03/2026,0.3506164499013832,0,baixo
MOV-2786,Diego Santos,43,Basic Fit,8,1,0,0,0,79.9,14/04/2026,17/08/2025,0.4830502705842915,0,medio
MOV-2787,Isabela Lima,45,Basic Fit,7,3,0,0,0,79.9,14/04/2026,16/09/2025,0.3073916510044092,0,baixo
MOV-2788,Bruno Mendes,40,Platinum,5,3,15,1,12,129.9,30/03/2026,15/11/2025,0.9287357401410483,1,alto
MOV-2789,William Carvalho,40,Platinum,18,2,1,0,0,129.9,13/04/2026,21/10/2024,0.458832375762523,0,medio
MOV-2790,Bruno Almeida,16,Platinum,1,3,2,0,0,129.9,12/04/2026,15/03/2026,0.31961011908623377,0,baixo
MOV-2791,Igor Almeida,36,Basic Fit,2,3,12,0,0,79.9,02/04/2026,13/02/2026,0.7165729271384044,1,alto
MOV-2792,Larissa Carvalho,40,Platinum,1,4,9,0,0,129.9,05/04/2026,15/03/2026,0.483130909289078,0,medio
MOV-2793,Ana Barbosa,19,Basic Fit,5,2,5,1,2,79.9,09/04/2026,15/11/2025,0.38823993650403615,0,baixo
MOV-2794,Camila Almeida,32,Basic Fit,4,6,5,0,0,79.9,09/04/2026,15/12/2025,0.2556922752722573,0,baixo
MOV-2795,Ricardo Costa,21,Basic Fit,24,3,8,0,0,79.9,06/04/2026,24/04/2024,0.45527826476415767,0,medio
MOV-2796,Ricardo Mendes,42,Basic Fit,16,2,0,0,0,79.9,14/04/2026,20/12/2024,0.412244220855484,0,medio
MOV-2797,Ricardo Mendes,22,Platinum,1,2,5,1,1,129.9,09/04/2026,15/03/2026,0.5647535423107034,1,medio
MOV-2798,Carlos Oliveira,24,Basic Fit,16,2,0,0,0,79.9,14/04/2026,20/12/2024,0.3600567447092973,0,baixo
MOV-2799,Natália Santos,27,Platinum,13,3,0,1,14,129.9,14/04/2026,20/03/2025,0.4434066486456127,0,medio
MOV-2800,Larissa Dias,54,Platinum,3,1,1,1,13,129.9,13/04/2026,14/01/2026,0.48362857772475765,0,medio
MOV-2801,William Dias,42,Platinum,1,2,6,0,0,129.9,08/04/2026,15/03/2026,0.564475102959336,1,medio
MOV-2802,Letícia Silva,48,Basic Fit,1,3,11,0,0,79.9,03/04/2026,15/03/2026,0.6265683407425171,1,medio
MOV-2803,Camila Souza,16,Basic Fit,3,5,5,0,0,79.9,09/04/2026,14/01/2026,0.29528054443668905,0,baixo
MOV-2804,André Carvalho,19,Black VIP,20,1,2,0,0,189.9,12/04/2026,22/08/2024,0.38830186536192884,0,baixo
MOV-2805,Larissa Ribeiro,45,Basic Fit,7,4,3,0,0,79.9,11/04/2026,16/09/2025,0.31945212964295155,0,baixo
MOV-2806,Camila Carvalho,16,Basic Fit,30,6,6,0,0,79.9,08/04/2026,27/10/2023,0.35480822357768316,0,baixo
MOV-2807,Rafaela Lima,25,Platinum,18,0,4,0,0,129.9,10/04/2026,21/10/2024,0.5754057728589389,1,medio
MOV-2808,Fernanda Araújo,52,Basic Fit,4,3,3,0,0,79.9,11/04/2026,15/12/2025,0.14761491617780262,0,baixo
MOV-2809,Lucas Mendes,22,Platinum,22,3,1,0,0,129.9,13/04/2026,23/06/2024,0.28924267040557966,0,baixo
MOV-2810,Mariana Carvalho,16,Platinum,1,0,4,0,0,129.9,10/04/2026,15/03/2026,0.45849586200253645,0,medio
MOV-2811,Ricardo Costa,32,Basic Fit,1,4,0,1,3,79.9,14/04/2026,15/03/2026,0.5263716014360149,1,medio
MOV-2812,Mateus Barbosa,16,Platinum,11,4,4,0,0,129.9,10/04/2026,19/05/2025,0.3041437934951339,0,baixo
MOV-2813,João Santos,44,Platinum,5,2,8,0,0,129.9,06/04/2026,15/11/2025,0.5420078463516528,1,medio
MOV-2814,Letícia Martins,23,Basic Fit,4,2,0,0,0,79.9,14/04/2026,15/12/2025,0.46553176348659536,0,medio
MOV-2815,Ricardo Santos,21,Basic Fit,13,5,0,1,28,79.9,14/04/2026,20/03/2025,0.5080993105879152,1,medio
MOV-2816,Helena Barbosa,32,Basic Fit,22,1,17,0,0,79.9,28/03/2026,23/06/2024,0.8807811768911634,1,alto
MOV-2817,Juliana Dias,27,Platinum,4,5,9,0,0,129.9,05/04/2026,15/12/2025,0.5100375640487026,1,medio
MOV-2818,William Martins,34,Platinum,4,1,1,0,0,129.9,13/04/2026,15/12/2025,0.5579873091599319,1,medio
MOV-2819,Ricardo Pereira,37,Basic Fit,9,4,1,0,0,79.9,13/04/2026,18/07/2025,0.2126847603127277,0,baixo
MOV-2820,André Lima,29,Black VIP,12,3,2,1,30,189.9,12/04/2026,19/04/2025,0.44563127175945644,0,medio
MOV-2821,Larissa Nascimento,20,Platinum,2,4,2,0,0,129.9,12/04/2026,13/02/2026,0.2710764131317591,0,baixo
MOV-2822,João Lima,39,Platinum,29,4,8,1,24,129.9,06/04/2026,26/11/2023,0.5378891734461869,1,medio
MOV-2823,Isabela Nascimento,25,Basic Fit,12,0,1,0,0,79.9,13/04/2026,19/04/2025,0.47431630722720525,0,medio
MOV-2824,Fernanda Lima,23,Platinum,11,0,6,0,0,129.9,08/04/2026,19/05/2025,0.7636815195276007,1,alto
MOV-2825,Igor Mendes,33,Platinum,28,2,13,0,0,129.9,01/04/2026,26/12/2023,0.7404232537300699,1,alto
MOV-2826,Ana Silva,16,Black VIP,28,5,2,0,0,189.9,12/04/2026,26/12/2023,0.16521729521127113,0,baixo
MOV-2827,Helena Gomes,35,Black VIP,1,2,0,0,0,189.9,14/04/2026,15/03/2026,0.3077771903525969,0,baixo
MOV-2828,Natália Pereira,33,Platinum,1,2,8,0,0,129.9,06/04/2026,15/03/2026,0.47744381779696765,0,medio
MOV-2829,Bianca Almeida,43,Platinum,17,2,6,0,0,129.9,08/04/2026,20/11/2024,0.5256952522419818,1,medio
MOV-2830,Mariana Rocha,26,Platinum,37,2,0,1,41,129.9,14/04/2026,31/03/2023,0.4597465092929867,0,medio
MOV-2831,Larissa Nascimento,45,Platinum,13,4,4,0,0,129.9,10/04/2026,20/03/2025,0.31484567741956154,0,baixo
MOV-2832,Mateus Martins,37,Platinum,6,5,8,0,0,129.9,06/04/2026,16/10/2025,0.4396405325651436,0,medio
MOV-2833,André Ferreira,31,Platinum,13,4,0,0,0,129.9,14/04/2026,20/03/2025,0.23057132346208864,0,baixo
MOV-2834,Gabriel Carvalho,50,Platinum,3,2,1,0,0,129.9,13/04/2026,14/01/2026,0.20735217306472695,0,baixo
MOV-2835,Ana Dias,32,Black VIP,60,4,1,0,0,189.9,13/04/2026,10/05/2021,0.0658281459650319,0,baixo
MOV-2836,Felipe Almeida,26,Black VIP,6,3,29,0,0,189.9,16/03/2026,16/10/2025,0.6471156604350756,1,medio
MOV-2837,Carlos Martins,33,Platinum,32,1,1,0,0,129.9,13/04/2026,28/08/2023,0.39245256015586105,0,baixo
MOV-2838,Eduardo Carvalho,26,Basic Fit,6,5,1,0,0,79.9,13/04/2026,16/10/2025,0.33629547945941907,0,baixo
MOV-2839,Carlos Silva,35,Platinum,31,2,0,1,10,129.9,14/04/2026,27/09/2023,0.38611070611614745,0,baixo
MOV-2840,Felipe Alencar,45,Basic Fit,4,4,20,0,0,79.9,25/03/2026,15/12/2025,0.7088298554119096,1,alto
MOV-2841,Letícia Alencar,31,Platinum,17,2,1,0,0,129.9,13/04/2026,20/11/2024,0.3970282333020402,0,baixo
MOV-2842,João Carvalho,32,Platinum,36,1,6,0,0,129.9,08/04/2026,30/04/2023,0.553052241956417,1,medio
MOV-2843,William Souza,39,Basic Fit,12,3,0,0,0,79.9,14/04/2026,19/04/2025,0.33756286234384225,0,baixo
MOV-2844,Bruno Nascimento,43,Black VIP,13,1,7,0,0,189.9,07/04/2026,20/03/2025,0.5597253619836561,1,medio
MOV-2845,Vanessa Martins,27,Platinum,1,0,6,1,18,129.9,08/04/2026,15/03/2026,0.8275537992587092,1,alto
MOV-2846,Natália Carvalho,33,Basic Fit,7,0,0,0,0,79.9,14/04/2026,16/09/2025,0.3549966341170797,0,baixo
MOV-2847,William Araújo,40,Platinum,26,3,0,1,35,129.9,14/04/2026,24/02/2024,0.41329691514242795,0,medio
MOV-2848,Letícia Nascimento,35,Black VIP,3,5,1,0,0,189.9,13/04/2026,14/01/2026,0.2216736424331675,0,baixo
MOV-2849,William Souza,16,Black VIP,18,2,2,0,0,189.9,12/04/2026,21/10/2024,0.29453988674354403,0,baixo
MOV-2850,William Mendes,41,Basic Fit,13,4,7,0,0,79.9,07/04/2026,20/03/2025,0.4572620930988524,0,medio
MOV-2851,Rafaela Nascimento,37,Basic Fit,3,2,0,0,0,79.9,14/04/2026,14/01/2026,0.424010309831507,0,medio
MOV-2852,Fernanda Santos,37,Platinum,3,4,5,0,0,129.9,09/04/2026,14/01/2026,0.27366360829562053,0,baixo
MOV-2853,Rafaela Ribeiro,20,Platinum,6,2,1,0,0,129.9,13/04/2026,16/10/2025,0.3950235444777992,0,baixo
MOV-2854,Thiago Martins,33,Basic Fit,1,3,2,0,0,79.9,12/04/2026,15/03/2026,0.28832942133563677,0,baixo
MOV-2855,André Carvalho,40,Platinum,29,7,0,0,0,129.9,14/04/2026,26/11/2023,0.22327329693720321,0,baixo
MOV-2856,Letícia Nascimento,23,Platinum,16,5,1,0,0,129.9,13/04/2026,20/12/2024,0.32445688764912567,0,baixo
MOV-2857,William Santos,25,Basic Fit,5,3,0,1,9,79.9,14/04/2026,15/11/2025,0.3949654042915863,0,baixo
MOV-2858,Bianca Souza,40,Platinum,4,0,3,0,0,129.9,11/04/2026,15/12/2025,0.517192109311536,1,medio
MOV-2859,Eduardo Araújo,25,Basic Fit,14,1,0,0,0,79.9,14/04/2026,18/02/2025,0.5296479518696501,1,medio
MOV-2860,Ricardo Oliveira,29,Basic Fit,6,3,9,0,0,79.9,05/04/2026,16/10/2025,0.4573172981012467,0,medio
MOV-2861,Larissa Carvalho,21,Basic Fit,3,3,10,0,0,79.9,04/04/2026,14/01/2026,0.46877304874697573,0,medio
MOV-2862,Eduardo Dias,50,Platinum,6,1,9,0,0,129.9,05/04/2026,16/10/2025,0.5082997088858722,1,medio
MOV-2863,Fernanda Souza,37,Platinum,24,3,20,0,0,129.9,25/03/2026,24/04/2024,0.7109892660800281,1,alto
MOV-2864,Mateus Barbosa,29,Platinum,1,1,12,0,0,129.9,02/04/2026,15/03/2026,0.9266704971264446,1,alto
MOV-2865,Yasmin Costa,27,Platinum,5,2,1,0,0,129.9,13/04/2026,15/11/2025,0.38848148192600684,0,baixo
MOV-2866,William Ribeiro,19,Platinum,39,2,1,0,0,129.9,13/04/2026,30/01/2023,0.2760327192145615,0,baixo
MOV-2867,Rafaela Nascimento,30,Platinum,1,3,3,0,0,129.9,11/04/2026,15/03/2026,0.26700857439838294,0,baixo
MOV-2868,Gabriel Almeida,38,Black VIP,26,4,2,0,0,189.9,12/04/2026,24/02/2024,0.08551874139923746,0,baixo
MOV-2869,Ricardo Carvalho,23,Platinum,5,6,17,0,0,129.9,28/03/2026,15/11/2025,0.7465517818100097,1,alto
MOV-2870,Diego Pereira,33,Platinum,2,2,2,0,0,129.9,12/04/2026,13/02/2026,0.31034501435112594,0,baixo
MOV-2871,Thiago Almeida,28,Platinum,1,3,6,1,14,129.9,08/04/2026,15/03/2026,0.5751823018033836,1,medio
MOV-2872,Bruno Araújo,45,Platinum,1,1,4,0,0,129.9,10/04/2026,15/03/2026,0.5622582442858007,1,medio
MOV-2873,Bruno Gomes,25,Platinum,2,4,15,0,0,129.9,30/03/2026,13/02/2026,0.7635652726700215,1,alto
MOV-2874,Camila Costa,39,Basic Fit,1,6,6,1,10,79.9,08/04/2026,15/03/2026,0.577417069304393,1,medio
MOV-2875,Bruno Mendes,45,Basic Fit,4,2,1,0,0,79.9,13/04/2026,15/12/2025,0.3571728096595359,0,baixo
MOV-2876,Mariana Martins,28,Platinum,1,2,1,0,0,129.9,13/04/2026,15/03/2026,0.5002443357916256,1,medio
MOV-2877,Isabela Araújo,26,Black VIP,14,2,9,0,0,189.9,05/04/2026,18/02/2025,0.4482877562672012,0,medio
MOV-2878,Gabriel Pereira,41,Platinum,20,2,12,0,0,129.9,02/04/2026,22/08/2024,0.8568684260355179,1,alto
MOV-2879,Yasmin Silva,16,Platinum,26,5,8,1,61,129.9,06/04/2026,24/02/2024,0.5638944700983377,1,medio
MOV-2880,Bruno Costa,36,Black VIP,9,3,6,0,0,189.9,08/04/2026,18/07/2025,0.3945844606999029,0,baixo
MOV-2881,Pedro Souza,16,Basic Fit,35,4,1,0,0,79.9,13/04/2026,30/05/2023,0.13126656690227184,0,baixo
MOV-2882,Larissa Ribeiro,44,Platinum,1,5,3,0,0,129.9,11/04/2026,15/03/2026,0.280062128901939,0,baixo
MOV-2883,Eduardo Mendes,29,Basic Fit,1,6,12,1,8,79.9,02/04/2026,15/03/2026,0.8856018696260775,1,alto
MOV-2884,Thiago Carvalho,31,Platinum,4,5,0,1,5,129.9,14/04/2026,15/12/2025,0.342200535253692,0,baixo
MOV-2885,Natália Costa,24,Black VIP,18,1,3,0,0,189.9,11/04/2026,21/10/2024,0.44332070102263393,0,medio
MOV-2886,Helena Mendes,16,Black VIP,25,5,2,0,0,189.9,12/04/2026,25/03/2024,0.09495105883493556,0,baixo
MOV-2887,Bianca Mendes,44,Basic Fit,11,2,5,0,0,79.9,09/04/2026,19/05/2025,0.4210613719105545,0,medio
MOV-2888,Natália Costa,30,Platinum,5,2,5,1,14,129.9,09/04/2026,15/11/2025,0.517162582700098,1,medio
MOV-2889,Pedro Nascimento,64,Platinum,13,2,4,0,0,129.9,10/04/2026,20/03/2025,0.1811873879176666,0,baixo
MOV-2890,Ana Santos,23,Basic Fit,2,3,1,0,0,79.9,13/04/2026,13/02/2026,0.32636240949305473,0,baixo
MOV-2891,Letícia Martins,25,Platinum,7,4,0,0,0,129.9,14/04/2026,16/09/2025,0.2931362759251655,0,baixo
MOV-2892,Isabela Carvalho,23,Black VIP,8,2,7,1,4,189.9,07/04/2026,17/08/2025,0.6020439380804954,1,medio
MOV-2893,Lucas Ferreira,30,Platinum,1,3,23,1,29,129.9,22/03/2026,15/03/2026,0.9259313187841752,1,alto
MOV-2894,Gabriel Nascimento,47,Platinum,1,2,0,0,0,129.9,14/04/2026,15/03/2026,0.24080785912173483,0,baixo
MOV-2895,Ana Martins,42,Platinum,16,5,0,0,0,129.9,14/04/2026,20/12/2024,0.26829048598068067,0,baixo
MOV-2896,Gabriel Almeida,16,Black VIP,9,2,6,0,0,189.9,08/04/2026,18/07/2025,0.3648446986243332,0,baixo
MOV-2897,Diego Rocha,44,Platinum,4,7,2,0,0,129.9,12/04/2026,15/12/2025,0.25239938157846764,0,baixo
MOV-2898,Juliana Mendes,38,Black VIP,6,2,1,0,0,189.9,13/04/2026,16/10/2025,0.29074875452682597,0,baixo
MOV-2899,Bruno Alencar,36,Basic Fit,37,5,3,1,33,79.9,11/04/2026,31/03/2023,0.4487970498815555,0,medio
MOV-2900,Fernanda Barbosa,25,Basic Fit,5,4,5,0,0,79.9,09/04/2026,15/11/2025,0.372282059705917,0,baixo
MOV-2901,Yasmin Lima,25,Black VIP,1,5,1,0,0,189.9,13/04/2026,15/03/2026,0.32405530608826394,0,baixo
MOV-2902,João Rocha,33,Platinum,7,2,26,0,0,129.9,19/03/2026,16/09/2025,0.8240877388200708,1,alto
MOV-2903,Bianca Oliveira,26,Platinum,12,7,1,0,0,129.9,13/04/2026,19/04/2025,0.3217541669014943,0,baixo
MOV-2904,Lucas Nascimento,45,Platinum,1,6,1,0,0,129.9,13/04/2026,15/03/2026,0.2769232404267783,0,baixo
MOV-2905,Ricardo Lima,26,Platinum,4,3,2,0,0,129.9,12/04/2026,15/12/2025,0.26631495528936777,0,baixo
MOV-2906,Natália Souza,16,Platinum,6,4,6,0,0,129.9,08/04/2026,16/10/2025,0.4392517647545873,0,medio
MOV-2907,Isabela Ribeiro,18,Basic Fit,7,6,10,0,0,79.9,04/04/2026,16/09/2025,0.4199112694364279,0,medio
MOV-2908,Mariana Costa,19,Black VIP,4,3,1,0,0,189.9,13/04/2026,15/12/2025,0.18229895367933316,0,baixo
MOV-2909,André Souza,29,Basic Fit,13,3,0,0,0,79.9,14/04/2026,20/03/2025,0.2725944572302044,0,baixo
MOV-2910,Juliana Barbosa,34,Black VIP,34,4,1,0,0,189.9,13/04/2026,29/06/2023,0.08576040255428474,0,baixo
MOV-2911,Thiago Martins,32,Platinum,29,3,0,0,0,129.9,14/04/2026,26/11/2023,0.20055979530259047,0,baixo
MOV-2912,Larissa Ferreira,36,Platinum,13,7,4,0,0,129.9,10/04/2026,20/03/2025,0.3073575154228387,0,baixo
MOV-2913,Eduardo Alencar,29,Black VIP,8,4,6,1,6,189.9,08/04/2026,17/08/2025,0.4628064304363592,0,medio
MOV-2914,Camila Souza,29,Black VIP,20,6,2,0,0,189.9,12/04/2026,22/08/2024,0.2376263462850643,0,baixo
MOV-2915,Vanessa Santos,49,Platinum,21,4,15,1,6,129.9,30/03/2026,23/07/2024,0.7457264300421825,1,alto
MOV-2916,Juliana Pereira,44,Basic Fit,21,5,6,0,0,79.9,08/04/2026,23/07/2024,0.4397249334553959,0,medio
MOV-2917,Lucas Araújo,36,Platinum,2,7,2,0,0,129.9,12/04/2026,13/02/2026,0.31640158471957636,0,baixo
MOV-2918,Daniela Costa,41,Platinum,1,3,0,0,0,129.9,14/04/2026,15/03/2026,0.3752850951679389,0,baixo
MOV-2919,William Ferreira,16,Basic Fit,49,2,3,0,0,79.9,11/04/2026,05/04/2022,0.27298567372150767,0,baixo
MOV-2920,Diego Lima,23,Basic Fit,38,3,3,1,1,79.9,11/04/2026,01/03/2023,0.30340962457867227,0,baixo
MOV-2921,Letícia Souza,27,Basic Fit,9,3,3,1,4,79.9,11/04/2026,18/07/2025,0.47581115440909655,0,medio
MOV-2922,Bruno Silva,23,Platinum,59,3,5,1,1,129.9,09/04/2026,09/06/2021,0.37717572140046735,0,baixo
MOV-2923,Camila Mendes,16,Black VIP,17,4,1,0,0,189.9,13/04/2026,20/11/2024,0.23312858982673437,0,baixo
MOV-2924,Ricardo Pereira,36,Platinum,8,2,0,0,0,129.9,14/04/2026,17/08/2025,0.3785222489383215,0,baixo
MOV-2925,Pedro Alencar,45,Platinum,5,2,8,0,0,129.9,06/04/2026,15/11/2025,0.47502146355033126,0,medio
MOV-2926,Bruno Ferreira,31,Black VIP,10,0,8,0,0,189.9,06/04/2026,18/06/2025,0.512689462436546,1,medio
MOV-2927,Bianca Almeida,38,Black VIP,8,2,12,0,0,189.9,02/04/2026,17/08/2025,0.7308508441153883,1,alto
MOV-2928,Ricardo Ribeiro,31,Basic Fit,60,5,17,0,0,79.9,28/03/2026,10/05/2021,0.5988938663136459,1,medio
MOV-2929,Carlos Barbosa,27,Basic Fit,8,3,0,0,0,79.9,14/04/2026,17/08/2025,0.34036863666012585,0,baixo
MOV-2930,William Ferreira,41,Black VIP,21,3,2,0,0,189.9,12/04/2026,23/07/2024,0.14134593280743157,0,baixo
MOV-2931,Igor Alencar,17,Platinum,20,2,9,0,0,129.9,05/04/2026,22/08/2024,0.5269978831972612,1,medio
MOV-2932,Diego Carvalho,16,Black VIP,1,3,13,0,0,189.9,01/04/2026,15/03/2026,0.6627334039393751,1,medio
MOV-2933,Eduardo Carvalho,17,Platinum,1,2,0,0,0,129.9,14/04/2026,15/03/2026,0.40803221808664597,0,medio
MOV-2934,Camila Oliveira,40,Platinum,12,5,2,0,0,129.9,12/04/2026,19/04/2025,0.3359413032250465,0,baixo
MOV-2935,Pedro Mendes,32,Basic Fit,3,2,0,0,0,79.9,14/04/2026,14/01/2026,0.34140728850168334,0,baixo
MOV-2936,Thiago Alencar,35,Black VIP,12,4,7,0,0,189.9,07/04/2026,19/04/2025,0.43437363381799904,0,medio
MOV-2937,Rafaela Alencar,48,Platinum,1,2,6,0,0,129.9,08/04/2026,15/03/2026,0.3273241081229478,0,baixo
MOV-2938,Felipe Ribeiro,20,Black VIP,6,1,7,0,0,189.9,07/04/2026,16/10/2025,0.6131082437390849,1,medio
MOV-2939,Larissa Ferreira,44,Basic Fit,1,2,2,0,0,79.9,12/04/2026,15/03/2026,0.4097724544627058,0,medio
MOV-2940,Felipe Ribeiro,28,Basic Fit,3,1,2,0,0,79.9,12/04/2026,14/01/2026,0.409183856470404,0,medio
MOV-2941,Bruno Dias,26,Basic Fit,1,3,1,0,0,79.9,13/04/2026,15/03/2026,0.24698070326274152,0,baixo
MOV-2942,Vanessa Oliveira,32,Platinum,42,2,2,0,0,129.9,12/04/2026,01/11/2022,0.3251770964516091,0,baixo
MOV-2943,Juliana Santos,34,Platinum,6,0,20,1,21,129.9,25/03/2026,16/10/2025,0.95,1,alto
MOV-2944,Lucas Pereira,29,Platinum,27,1,0,0,0,129.9,14/04/2026,25/01/2024,0.4032283261698564,0,medio
MOV-2945,João Nascimento,38,Platinum,42,5,1,0,0,129.9,13/04/2026,01/11/2022,0.0706324164170713,0,baixo
MOV-2946,Gabriel Araújo,32,Basic Fit,28,2,7,0,0,79.9,07/04/2026,26/12/2023,0.4214159851558685,0,medio
MOV-2947,Natália Oliveira,30,Platinum,7,1,2,0,0,129.9,12/04/2026,16/09/2025,0.4665608618716995,0,medio
MOV-2948,Mariana Alencar,27,Platinum,18,0,14,0,0,129.9,31/03/2026,21/10/2024,0.8878177872600685,1,alto
MOV-2949,Yasmin Pereira,34,Platinum,2,1,2,0,0,129.9,12/04/2026,13/02/2026,0.5340517086780904,1,medio
MOV-2950,Vanessa Araújo,18,Platinum,1,4,9,0,0,129.9,05/04/2026,15/03/2026,0.4522097972172499,0,medio
MOV-2951,Diego Barbosa,21,Platinum,25,2,8,0,0,129.9,06/04/2026,25/03/2024,0.38714289924282214,0,baixo
MOV-2952,Bruno Mendes,28,Platinum,1,5,0,0,0,129.9,14/04/2026,15/03/2026,0.2618173407568171,0,baixo
MOV-2953,Fernanda Almeida,37,Black VIP,43,3,2,0,0,189.9,12/04/2026,02/10/2022,0.12531782252394238,0,baixo
MOV-2954,Lucas Carvalho,53,Platinum,13,5,1,0,0,129.9,13/04/2026,20/03/2025,0.17314081242927062,0,baixo
MOV-2955,Thiago Mendes,30,Basic Fit,6,3,3,0,0,79.9,11/04/2026,16/10/2025,0.3373589708876255,0,baixo
MOV-2956,Juliana Almeida,16,Platinum,1,4,3,0,0,129.9,11/04/2026,15/03/2026,0.3266592698750558,0,baixo
MOV-2957,Bianca Nascimento,24,Platinum,15,3,11,0,0,129.9,03/04/2026,19/01/2025,0.7484690823758511,1,alto
MOV-2958,Daniela Rocha,38,Black VIP,9,2,1,0,0,189.9,13/04/2026,18/07/2025,0.2578417423212659,0,baixo
MOV-2959,Letícia Oliveira,22,Basic Fit,14,2,1,0,0,79.9,13/04/2026,18/02/2025,0.3970409308220928,0,baixo
MOV-2960,Larissa Carvalho,18,Basic Fit,6,2,0,0,0,79.9,14/04/2026,16/10/2025,0.33066523006551385,0,baixo
MOV-2961,Helena Rocha,38,Platinum,1,4,6,0,0,129.9,08/04/2026,15/03/2026,0.4550892804001619,0,medio
MOV-2962,Thiago Ribeiro,36,Platinum,4,4,12,0,0,129.9,02/04/2026,15/12/2025,0.741920223493037,1,alto
MOV-2963,Helena Almeida,17,Basic Fit,4,2,2,0,0,79.9,12/04/2026,15/12/2025,0.4199376946841052,0,medio
MOV-2964,Pedro Pereira,23,Basic Fit,1,1,0,0,0,79.9,14/04/2026,15/03/2026,0.5361026217669214,1,medio
MOV-2965,William Araújo,44,Platinum,1,4,0,1,2,129.9,14/04/2026,15/03/2026,0.4792143927949652,0,medio
MOV-2966,Isabela Costa,40,Platinum,4,2,0,0,0,129.9,14/04/2026,15/12/2025,0.40395368150072647,0,medio
MOV-2967,João Martins,20,Platinum,15,1,4,0,0,129.9,10/04/2026,19/01/2025,0.49532334610971285,0,medio
